bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,clim_air_temp_max,clim_air_temp_mean,clim_air_temp_min,clim_annual_rainfall,clim_drought_index,clim_evap_p,clim_evap_r,clim_R_factor,clim_rain_frl,clim_rain_her,clim_rain_som,clim_rain_win,clim_soil_moisture,clim_soil_temperature,clim_veg_begin,clim_veg_end,clim_water_balance,DBG_buek250_mg,DBG_FK10dm1000_250,DBG_FOBIP3dm1000_250,DBG_FSMCu3dm1000_250,DBG_gmk1000_250,DBG_GWS1000_250,DBG_humus1000_ob,DBG_ka1000_250,DBG_LD1000_250,DBG_lkwe1000_250,DBG_NFKWe1000_250,DBG_OAAcker1000_250,DBG_pegwasser1000_250_v10,DBG_pegwind1000_250_v10,DBG_PhysGru1000_250,DBG_sqr1000_250_v10,DBG_swr1000_250,DBG_thlf1000_lea,DBG_we1000_250,DBG_WVPFL1000_250,DEM,DEM_aspect,DEM_CaAre,DEM_CaSlo,DEM_ConvergenceIndex,DEM_CONVEXITY,DEM_DEMSTDDEV,DEM_DEVMEAN,DEM_DiffuseInsolation,DEM_DirectInsolation,DEM_DownslopeDistanceGradient,DEM_Flowaccu,DEM_FlowDir,DEM_FlowPathLength,DEM_FlowWidth,DEM_GCURV,DEM_LSFactor,DEM_MCA,DEM_MidSlope,DEM_MRVBF,DEM_NegOpen,DEM_NormHight,DEM_pl_curv,DEM_PosOpen,DEM_pr_curv,DEM_slope,DEM_SlopeLength,DEM_Slophight,DEM_Standhight,DEM_Sur_area,DEM_Tcurv,DEM_TRI,DEM_Valleydepth,DEM_WindEffect,dis_1,dis_2,dis_3,dis_4,dis_5,dis_6,dis_7,dis_8,dis_9,ISRIC_SoilBD,ISRIC_SoilClay,ISRIC_SoilpH,ISRIC_SoilSand,ISRIC_SoilSOC,ISRIC_SoilTexture,ISRIC_SoilUSDA,ISRIC_SoilWater,L8_AFVI,L8_ARVI,L8_B10,L8_B11,L8_B2,L8_B3,L8_B4,L8_B5,L8_B6,L8_B7,L8_CAR,L8_CLG,L8_CSI,L8_EVI,L8_FE2,L8_FE3,L8_FEO,L8_FES,L8_GARV,L8_GVMI,L8_NDVI,L8_SBL,L8_SCI,L8_SLAI,L8_SR,Land_CORINE,Land_Forest,MODIS_AFVI,MODIS_ARVI,MODIS_BRI,MODIS_CLG,MODIS_CSI,MODIS_EVI,MODIS_FE2,MODIS_FE3,MODIS_FEO,MODIS_FES,MODIS_GARV,MODIS_GVMI,MODIS_NDVI,MODIS_SBL,MODIS_SCI,MODIS_SLAI,MODIS_SR,MODIS_sur_refl_b01,MODIS_sur_refl_b02,MODIS_sur_refl_b03,MODIS_sur_refl_b04,MODIS_sur_refl_b05,MODIS_sur_refl_b06,MODIS_sur_refl_b07,S2_AFVI,S2_ARVI,S2_B11,S2_B12,S2_B2,S2_B3,S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,S2_B8A,S2_BRI,S2_CLG,S2_CSI,S2_EVI,S2_FE2,S2_FE3,S2_FEO,S2_FES,S2_GARV,S2_GVMI,S2_NDVI,S2_SBL,S2_SCI,S2_SLAI,S2_SR,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl,OC,CaCO3,N,P,K,CEC,GPS_LAT,GPS_LONG
81,91,32,6820,228,-52,280,165,5,165,-10,971,129,50,36,376,160,376,163,130.7362671,84.76435089,37.36008453,1271.930054,5.827417374,490.442749,423.0142822,233.0130615,308.133728,275.3561096,461.0942078,228.9745483,97.43693542,104.4475784,92.62856293,308.8757629,758.4443359,139,281.6522217,0.397882611,5,188.9801178,3.591530561,8,0,1.585039496,10.54102707,124.6698227,90.71517944,7.05329752,0.720917225,11.57035637,67.60462189,721.4776611,1.503356814,6.859287739,981.223938,612,-0.988732994,1.74E-07,1.348389149,-4.389575481,38.82820511,0.782986581,-0.07172934,0.604674101,0,1.570752382,1.75E-05,128,0.000534385,0.00031646,437001.8438,0.410609335,2.14E-07,0.953683972,0,0.248268306,0.023158003,2753783808,0.389676839,-1376891904,236508.4219,0.00025815,1.408945918,-188.3397064,0.000134747,4.56178E+11,0.629510283,59.43161774,1.236661434,762047.1875,631519,532193.3125,130576.6406,106353.3984,265515.8125,509624.5313,659166.625,336287.375,119.7849503,22.68759727,58.43186569,34.66147232,8.924224854,7,237.8429871,36.16643524,3346.628418,0.587156355,2931.003906,2917.00293,511.9703979,750.9804077,696.0084229,3346.900146,1893.021606,962.0271606,1.004799724,3.456707478,0.152352035,0.528242826,1.366420031,0.926799715,0.565604448,0.508196592,0.867596567,0.553475738,0.65568918,-4256.828125,-0.070814237,0.76480031,4.808706284,18,0,4899.083008,-0.034419648,3834.799561,0.262605548,0.000874813,0.07713978,1.545967102,0.983169079,0.867737591,0.609456301,0.986995697,0.308180153,0.124427646,-4256.828125,-0.070814237,0.76480031,1.284220099,3815.114746,4899.447266,3808.445557,3880.425781,4251.43457,2591.063477,1454.717163,0.10047251,0.571373761,0.159561977,0.080853991,0.096490465,0.095876776,0.073646925,0.119031399,0.24243629,0.310410738,0.298251957,0.338018179,0.089305907,2.525547981,-0.134265259,0.174528882,1.541043639,0.768141448,0.472051471,0.506724656,1.208333492,0.625684857,0.642199814,0.161265552,-0.358648151,2.187806845,4.589712143,7,33,39,28,6.96,6.65,54.4,11,5.6,33.1,218.5,34.5,47.87122,11.50974
73,84,31,6661,219,-48,267,157,28,157,-14,752,87,45,22,253,148,253,162,118.3473663,80.05503845,36.05200577,955.9264526,5.186759949,475.3545837,378.1831665,106.4626312,207.1671753,228.3982544,273.7022095,250.4307251,91.72034454,99.73898315,96.63019562,307,470.3836365,245,254.6882935,1,5,3303.268311,6,5.774608612,0,1.771410942,3.089674234,76.24555969,111.0428162,18.27950096,0.953373253,6.600932598,48.12889481,464.9148865,2.296155691,6.373235703,619.2331543,583,-0.105275877,7.27E-07,1.567459702,-4.88322258,44.85471344,3.857673645,-0.061320223,0.552400589,0.05351121,1.570733666,1.16E-06,16,0.003398651,0.000336565,-3917889.5,0.700623333,7.29E-07,0.273641109,0,0.0042114,0.636820555,-5163344896,0.572854757,344222976,1746618.5,0.000881227,24.12603188,299.5882874,0.001374158,8.85697E+12,2.580690384,13.75910187,1.13942349,597752,466260.6563,373364.0625,127015.4531,210587.4531,314127.5938,411496.1875,511471.25,184541.25,113.1141891,20.27001953,59.80076218,38.7771759,6.504921436,7,306.1758423,32.78261566,3380.149658,0.678449631,2939.489746,2923.494141,308.3798218,615.1902466,519.2015991,3380.430176,1996.9375,1003.426697,1.005471349,4.494934559,0.25474444,0.618307889,1.481711388,0.843969166,0.59073472,0.502482772,0.858321667,0.542220771,0.73371762,-4559.924805,-0.052187588,0.707512617,6.510823727,24.72949791,14.49625206,4576.501953,-0.072561167,3783.924072,0.224005222,0.00024728,0.056135125,1.563818693,1.01811564,0.900801718,0.6456604,0.995515585,0.264539272,0.091828063,-4559.924805,-0.052187588,0.707512617,1.202226162,3807,4576.875,3805.117676,3739.260986,4122.856934,2661.965576,1646.849976,0.097102433,0.586135924,0.199512944,0.101841398,0.099312045,0.096169576,0.07575886,0.119060211,0.266433507,0.322831184,0.320564538,0.363190234,0.091014422,2.776560545,-0.134535119,0.18603833,1.549824834,0.787763298,0.549334526,0.510450065,1.193481088,0.583470702,0.654817045,0.181368977,-0.290876776,2.044986963,4.794029713,26,25,36,40,6.93,6.32,13.1,2,1.4,26.8,0,10.1,49.38256,11.52852
78,89,32,6776,224,-52,276,162,2,162,-11,982,130,52,35,379,164,379,167,129.8861237,84.88612366,37.99057388,1242.806885,5.650059223,488.8083496,420.300293,212.7165985,304.3720398,267.4368896,451.8811951,221.0999603,97.29692841,103.9864349,93.24134064,308.632019,732.3058472,234,316.1446228,0,5,2012.000732,6,8,0,1.684848547,5.236296177,112.8400955,99.71243286,15.51564693,0.997268379,20,62.83253479,756.3291016,1.320000052,9.156069756,950.508606,652,-0.947292507,2.30E-07,1.527993679,-3.017518044,38.28050613,1.149831891,-0.068259232,0.563867629,0,1.570732713,5.63E-07,1,0.001003738,0.000332597,-2174924.5,0.462679476,2.43E-07,0.541418672,0,0.004042902,0.229290649,1652270336,0.472618639,-2478405632,414863.2188,0.000318917,1.116223454,-10.36666203,0.000301304,2.24584E+12,0.835877359,3.751935959,1.161270857,755786.6875,625892.4375,526951.75,128151.3125,105436.9688,263658.5313,504087.0938,652907.3125,329980.0625,124.0534973,18.51247787,59.77343369,35.45309448,8.616119385,7,138.6724701,33.30557632,3426.689453,0.584735632,2942.995361,2918.995361,454.9955444,711.0360718,717.8428955,3426.989014,2220.969482,1207.867798,1.008221984,3.819711685,0.224112168,0.525964856,1.34297514,1.009573102,0.648081899,0.543847084,0.823521316,0.478794426,0.653620183,-4076.92334,-0.063475862,0.768163979,4.774009705,15.8718071,0,4899.602539,-0.022977345,3767.848633,0.284733057,-0.001117833,0.083557382,1.558143854,0.980695724,0.880625665,0.61145103,1.0155375,0.300007612,0.134207398,-4076.92334,-0.063475862,0.768163979,1.310021996,3740.372314,4899.970215,3748.743896,3813.998779,4315.039551,2638.435303,1551.805176,0.02504608,0.522751749,0.216499582,0.12169899,0.099877305,0.099113517,0.081910133,0.125730291,0.243566945,0.294859946,0.289388388,0.328299463,0.094000414,2.312358141,-0.098836161,0.161579087,1.58072257,0.82642746,0.659457624,0.562121153,1.170128584,0.502809227,0.600642502,0.131715149,-0.20521307,1.612400532,4.00804472,26,19,48,33,7.31,6.93,38.7,18,3.8,10.3,122.6,31.1,47.92556,11.4846
86,72,29,6395,220,-26,246,168,35,168,5,589,64,33,19,190,113,190,129,130.1107483,95,52.84185791,639.7716064,2.672438145,509.4372864,348.1531067,72.02028656,128.061142,148.114624,206.4845276,156.8339233,80.50104523,106.1666641,88,309,40.34972,187.0770569,397.0727234,0.999968886,4.975951195,112,4.402386189,6,5.820492268,1.546328664,14.14229393,133.1062012,2.964449167,0.090500243,3.718445778,14.45057201,49.25192261,142.5530396,1.607488275,5.251183033,505.1291504,36,0.52532196,1.31E-07,1.359874249,7.716532707,37.98161316,0.656000853,0.110331833,0.665719688,0,1.570759177,1.67E-07,64,0.00027243,0.00032545,1197238,0.345940828,1.61E-07,0.618045926,0,0.176840872,0.809022963,688445952,0.293535024,-2065337984,131191.2656,0.000109793,0.81449157,-11.65585136,0.000190561,7.31933E+11,0.556416392,0.192267954,1.143485904,198266.5469,95610.64063,174725.1406,535587.5625,637658.125,670113,453496.7813,280121.0938,314535.5938,138.6012726,7.894756794,59.76971436,75.54954529,5.498246193,9.950066566,18.24054718,24.9876442,2750.199951,0.474733651,2982.00708,2960.000977,453.8539429,751.8377075,776.6872559,2750.514404,1911.19519,1122.223999,1.007434487,2.658388376,0.262350649,0.427645922,1.376010895,1.033051729,0.694850087,0.58718437,0.721876442,0.420457006,0.559601426,-3708.45752,-0.043361466,0.71906507,3.541341066,10.66877842,0,4505.223145,-0.020164065,3508.561035,0.268131375,-0.018092502,0.085143089,1.669185519,0.963292301,0.916881204,0.688288808,1.30519402,0.226189315,0.136611909,-3708.45752,-0.043361466,0.71906507,1.316455364,3422.523926,4505.600098,3548.649902,3552.944336,4131.100098,2843.389893,1839.574951,-0.090591237,0.383043647,0.193501383,0.128254995,0.108500615,0.095702335,0.087100141,0.113545887,0.187697574,0.222687334,0.213502944,0.248697177,0.097498298,1.598653078,-0.10940896,0.1108547,1.614469647,0.910115123,0.778060257,0.662811756,1.325249195,0.403343022,0.481233895,0.039656833,-0.124821283,1.154823542,2.855301619,7,3,5,92,5.65,5.19,31.7,0,2.8,53,100.2,11.5,53.39085,11.63837
90,80,31,6517,232,-22,254,175,16,175,8,500,60,31,22,166,100,166,102,140.1452026,101.0319672,53.1065979,504.8539429,1.75,544.6355591,353.9074707,55.87507629,111.5343628,120.7831879,165.8596802,108.7305832,75.94385529,109.9869614,82.96688843,309,-116.4316864,271.261322,397.980011,1,5,956.9509277,6,2,2.56E-06,1.711500049,7.071428776,129.6900177,2.17976284,0.526311576,1,20,80.99953461,20.84624863,1.320000052,7,418.9663696,51,0.666915596,1.10E-07,1.218621135,-5.520786285,32.64799881,0.491150498,-0.003393331,0.722901523,0,1.570763588,4.39E-07,16,0.000207623,0.000315889,-761706.8125,0.302636206,1.38E-07,0.41172716,0,0.236228466,0.705863595,0,0.323740423,0,65595.63281,8.69E-05,1.022670388,-24.94718742,7.26E-08,1.5435E+11,0.403414041,0.426151186,1.110599041,302977.5,171608.0625,146589.0625,406717.25,507769.4688,551008.125,391211.9375,301488.6563,195339.7656,130.0849609,22.01638603,71.38803864,32.98812103,4.162116051,7.046293259,294.3484192,28.94562721,2831.626709,0.350051343,2932.998047,2916.998047,620.0372925,960.0296631,1066.050049,2832.008301,2647.974854,2027.951172,1.005485058,1.949917555,0.264525294,0.327543169,1.616630793,1.110434532,0.935016632,0.765849888,0.615173042,0.165457621,0.453035355,-3559.999023,-0.05203734,0.716519117,2.656543493,12,0,4508.139648,-0.009543411,3362.137451,0.316557527,0.009457012,0.091161601,1.668580055,0.981722474,0.901073217,0.721320271,0.890167117,0.212156221,0.145689398,-3559.999023,-0.05203734,0.716519117,1.341068983,3361.879883,4508.512695,3298.888916,3424.470703,4062.5,2930.363525,1967.567627,-0.135748416,0.156630218,0.238305762,0.172925174,0.131303728,0.120305963,0.138404712,0.147905394,0.203605235,0.228213713,0.230302468,0.250218719,0.130217835,1.079853058,0.026328372,0.07066147,1.560329199,1.150439382,0.952389836,0.725644112,0.89634639,0.289598316,0.287718147,-0.081952602,-0.024385588,0.803709269,1.807877183,4,15,57,28,6.3,5.91,10.5,1,1.2,53.9,219.9,10.1,52.204971,11.594547
91,81,31,6480,232,-22,254,174,17,174,8,489,62,29,26,170,92,170,93,140.7558289,101.0104446,52.83390808,499.9064026,1.690053225,546.0037231,355.756958,60.78414536,117.3850555,117.8986816,166.2463379,99.52985382,76.11477661,110.4717331,82.82223511,309,-127.3883133,44,395.0899963,1,5,172.3438568,6,2,3.92E-06,1.681730747,8.139285088,301.894989,0.26836732,2.2630229,1,20,95.98174286,18.87451172,1.130000591,14,599.022644,65,1,1.09E-07,1.029987574,-9.844863892,32.87303925,0.444084316,-0.098398633,0.783467531,0,1.570768237,5.55E-06,64,0.000185419,0.000319951,-979892.625,0.268321276,2.28E-07,0.96633774,0,0.774127424,0.016831139,0,0.341747969,-1376891904,185532.4688,9.43E-05,0.264321715,-202.7192535,0.000134747,4.62467E+11,0.326073557,15.44000626,0.85791105,334916.6875,202594.1719,158346.5625,371927.0938,472521.0938,519579,380433.2813,316753,166197.1563,128.2126465,23.4485302,71.47394562,22.95272255,3.736594677,7.939460278,265.6351013,30.16424561,3199.710693,0.556798816,2949.994629,2924.999512,427.0029602,752.0133667,726.9975586,3199.986572,1848.018799,1078.970825,1.008545399,3.255225658,0.259960562,0.500019968,1.371589541,0.966734886,0.577508271,0.583852708,0.781660736,0.495689929,0.629742563,-2740.560059,-0.072040521,0.773170352,4.401647091,12,0,4699.782227,0.059964232,3125.796143,0.482578993,-0.000977875,0.131763414,1.656323671,0.977933645,0.865601122,0.732161105,1.007965922,0.224177331,0.205097631,-2740.560059,-0.072040521,0.773170352,1.516032219,3100.294189,4700.145996,3106.363525,3170.25,4068.45166,2978.761963,1937.088257,-0.04466635,0.456723571,0.198768735,0.117986977,0.112413056,0.097114481,0.081714295,0.111612231,0.204948559,0.246124417,0.242123887,0.276845455,0.097886235,1.850712299,-0.158137232,0.132475555,1.614647388,0.841422379,0.717977226,0.593589187,1.411974907,0.463953823,0.544208169,0.080731153,-0.164159775,1.386297822,3.38796854,6,24,61,15,7.82,7.33,39,285,3.5,15,555,27.6,51.8814,11.58294
88,77,30,6468,227,-24,251,172,39,172,6,557,63,32,20,182,109,182,119,136,97,50,593.9838867,2.5,530.6315308,351.4112549,64.06864929,122.1470947,141.6664429,191.5535889,140.037384,77.74997711,108.5793228,85,309,-23.79442596,188.6479645,563.0238037,0.869363725,5,111,3.014723778,3.847043514,93.31417084,1.626396418,9.077134132,129.5176392,0.056873314,0.673765421,1.590987206,9.8793993,54.76585007,7.559889793,1.270128846,4.76825285,558.1017456,18,0.540302277,1.14E-07,1.042426944,8.225438118,35.91598129,0.54215461,0.16517061,0.775000632,0,1.57075119,1.23E-06,2,0.000182182,0.000332739,-3482988.75,0.269559205,3.59E-07,0.933004856,0,0.502235889,0.033497587,0,0.158103451,0,0,7.12E-05,0.118644871,-199.7839203,7.26E-08,2.76184E+12,0.415459484,3.423248291,0.938514531,233463.4688,114539.3984,153569.9219,486998.125,588009.3125,623555,424459.8438,279216.9688,267196.5625,129.0046234,9.713378906,59.55018997,74.33218384,7.717322826,9.048751831,73.91791534,30.62856102,3767.396484,0.719676733,2957.000488,2934.001221,313.0414124,654.9883423,492.1011047,3767.674316,2197.061768,1092.021362,1.007838845,4.752276897,0.222395033,0.661769807,1.620843172,0.751312792,0.583134711,0.497037172,0.891206861,0.550583184,0.768954456,-3666.338867,-0.043125749,0.729997337,7.656301498,16.42233849,0,4707.047852,-0.006086953,3530.68335,0.324915528,-0.008602052,0.093130939,1.647007465,0.982006311,0.91731441,0.685352802,1.110701799,0.227992177,0.148643628,-3666.338867,-0.043125749,0.729997337,1.3491925,3489.068359,4707.424805,3549.615479,3553,4318.188477,2959.482666,1742.5,0.06008786,0.574547172,0.201017022,0.105207063,0.103697777,0.095500223,0.073500529,0.118095115,0.247691363,0.299778253,0.293494254,0.34048444,0.091789342,2.565273762,-0.170414999,0.176007926,1.608305693,0.769637227,0.590385318,0.523373902,1.281183243,0.557330966,0.644912124,0.164083168,-0.257556856,1.905259967,4.632408142,4,5,5,90,6.19,5.9,32,1,3.2,31.8,38.9,11.9,52.94206,11.59168
90,80,31,6496,231,-23,254,174,16,174,7,501,61,31,22,167,100,167,102,140.5448151,100.9992905,52.99999619,503.5369263,1.75,543.9044189,353.9301758,55.83619308,111.4608612,120.5603638,164.085968,108.9044266,76.10623169,109.9695206,83,309,-118.7383194,133,395.0900574,1,5,873.1957397,6,2,0,1.681731224,8.139285088,301.8919067,0.319401503,1.074146271,1,20,97.5,33.63562012,1.129999995,13.99987411,590.586792,55,1,1.09E-07,1.179503322,12.98740673,37.34086227,0.479645491,0.125506714,0.717851043,0,1.570766091,1.98E-06,64,0.000132529,0.00031972,-979472.375,0.302716523,1.62E-07,0.614849627,0,0.409900278,0.192575201,0,0.33424747,-1376891904,185532.4688,8.42E-05,0.302172184,-156.9243927,0.000134747,1.33615E+11,0.391678274,1.266940475,0.914185524,303758.8438,174377.4531,148983.25,405289.6875,505419.9688,548303.875,388651.6875,300390.7813,192580.7344,127.4345245,21.23064613,68.44891357,27.16136551,4.384806633,7.889637947,294.596283,29.38402367,2371.032227,0.291083962,2999.998047,2971.999512,575.5030518,807.9793701,1009.96991,2371.45166,2595.530273,2209.482422,1.009420753,1.935039759,0.274029821,0.283856124,1.731703758,1.249994636,1.094490051,0.851264358,0.565084934,0.035373803,0.402635872,-3429.400879,-0.038205393,0.710855961,2.348042011,12,0,4315.958008,-0.011109062,3210.439697,0.333592415,0.009467051,0.090271048,1.66190052,0.997147202,0.926401079,0.711397827,0.893821895,0.2055244,0.144351229,-3429.400879,-0.038205393,0.710855961,1.337407708,3227.390869,4316.337402,3166.856201,3236.624268,3998.659668,2844.637695,1840.813232,-0.148339421,0.308696806,0.247095779,0.173199579,0.115698732,0.101046942,0.101943716,0.121891558,0.183194995,0.21614708,0.211095199,0.248191595,0.106441222,1.456200838,-0.063200057,0.097965129,1.689049482,1.008874774,0.995584786,0.700941086,1.206238151,0.286284715,0.417689592,0.003526673,-0.002212486,0.902044833,2.434594393,10,17,77,6,7.79,7.21,19,50,2,0,288.6,20.4,52.187391,11.564668
91,81,31,6465,232,-22,254,174,17,174,9,489,62,29,26,170,92,170,92,141.1315155,101.1315231,53,510.7026367,1.736889243,547.6278076,356.2017822,61.40258789,119.9179382,121.3319244,170.30513,101.1027069,75.95568848,110.9500198,82,309,-116.6631851,133,419.1653442,1.052343249,5,554.8728638,3.005997181,7.298763752,78.69475555,1.683288932,6.672448158,238.2249603,0.259945065,1.486902833,0.999916017,11.73682785,94.5189209,-74.09169006,0.832587004,10.67099953,614.031189,66,0.138043299,1.29E-07,1.134121299,-9.613488197,36.48208237,0.518847585,-0.106720053,0.745340288,0,1.570765615,2.66E-06,1,0.000256942,0.000317314,-1632874.25,0.305425286,1.98E-07,0.294670314,0,0.41346997,0.352664828,-1376891904,0.344191283,1376891904,207431.6094,0.000145546,1.383332372,-110.4843826,0.000190561,5.2575E+11,0.444886148,2.539180517,0.822888255,335838.5313,205293.3281,161008.7969,370558.7188,470149.4375,516851.5,377993.3125,315938.1563,163388.1094,130.5187683,19.95661163,68.55795288,32.04137039,3.231669188,7.000813007,160.4382477,28.87620735,2566.453369,0.475120008,2919.001465,2900.001709,429.1057739,708.1204834,724.1104736,2566.789795,1972.026978,1353.913574,1.006551623,2.624792576,0.25581038,0.42796728,1.50539124,1.022580862,0.768285334,0.686559379,0.726045132,0.30936265,0.559931636,-3142.071777,-0.046958413,0.733019114,3.544748783,6.722057819,0,4319.910156,0.010701321,3127.497803,0.362959504,0.001023089,0.102767035,1.663966656,0.980923891,0.910295546,0.708033323,0.989012122,0.216168255,0.162992582,-3142.071777,-0.046958413,0.733019114,1.389465094,3109.315674,4320.285645,3102.959961,3169.782715,3932.736816,2784.508789,1824.215454,-0.074487448,0.431889296,0.176790476,0.108676024,0.104202241,0.096291609,0.077255018,0.111540392,0.195292249,0.219913274,0.230976522,0.246653348,0.093271144,1.561524868,-0.148504525,0.11828953,1.687014699,0.802302718,0.716756821,0.61471653,1.436694503,0.458581626,0.522982299,0.061241299,-0.164987341,1.326585054,3.192716122,4,17,46,37,7.19,6.8,13.1,1,1.3,18.1,162.8,14.7,51.86391,11.55341
90,81,31,6456,231,-23,254,173,16,173,8,496,63,29,26,173,93,173,93,138.980957,99.21685028,51.97813416,519.0346069,1.825208664,540.418396,355.3547668,65.45681,122.9724808,122.427063,172.851944,102.4336014,76.99964142,109.5409012,83.87989807,309,-108.0506134,133,395.0899963,1,5,1012,6,2,0,1.681730747,8.139285088,301.894989,0.473705798,8.525436401,1,20,93.17207336,20.71520233,1.129999995,14,599.8371582,98,-0.737974942,3.09E-07,1.549419522,-3.042526245,37.29230118,1.064083576,-0.060199194,0.585662901,0,1.570711136,9.52E-07,1,0.001208645,0.000323868,1849904.5,0.534140706,3.18E-07,0.550642371,0,0.445880294,0.775321186,0,0.550820768,0,327978.1875,0.000391672,17.20017815,29.29029846,0.000269495,4.74063E+11,0.763824224,4.984406471,0.947176874,341256.3438,210599.7188,163697.7656,364799.8438,464287,511671.75,376522.4375,318847.625,158798.6406,135.0861511,17.97216606,74.24272919,12.13869953,2.210928917,8,86.41046143,33.59174347,3275.750244,0.556041539,2930.000244,2910.999268,441.9682312,759.9760132,745.8726807,3276.037842,2002.802734,1329.814697,1.006527305,3.310712337,0.255846083,0.499328792,1.424830198,0.981442392,0.611349106,0.663976848,0.784462273,0.422560751,0.629095316,-2514.160645,-0.071932875,0.785868466,4.392221451,12,0,4768.875488,0.080040403,3060.157471,0.535467625,-0.000724395,0.143897563,1.659654617,0.977044761,0.86578846,0.734775484,1.005304933,0.222381055,0.22225675,-2514.160645,-0.071932875,0.785868466,1.57154274,3034.75,4769.239258,3039.149902,3106.050049,4129.152344,3034,1968.085693,0.037940919,0.424365282,0.185178459,0.11088974,0.12079674,0.104199432,0.100898311,0.127306312,0.237403587,0.292503864,0.288215101,0.316512495,0.108979881,2.037564516,-0.089755856,0.138332307,1.383066058,0.968319178,0.585058928,0.598826349,1.206828594,0.521778524,0.516551554,0.074356556,-0.261782736,1.49447751,3.136945486,3,14,81,5,8.04,7.36,13.8,75,1.4,16.5,202.7,16,51.81002,11.55159
88,84,32,6263,230,-26,256,168,8,168,8,537,75,28,31,197,94,197,94,139.8065186,99.0116806,51.96864319,532.9918213,1.921828628,538.4526367,360.4933777,74.94742584,128.2766571,124.9421082,190.2209015,90.95754242,78.06234741,110.8087616,84.16772461,308.9952393,-67.82420349,222.218689,418.7236633,1,5,1654.609985,3.000005722,5,49.83503723,1.681730747,6.570003033,244.5300293,1.953120232,24.88575745,0.168667629,12.00001526,88.24440765,-23.16573524,1.450000048,11.00000572,627.4918213,165,0.436617911,2.46E-07,1.569931746,8.600011826,41.16976547,2.434079885,0.221819103,0.5776214,0,1.57070744,3.47E-07,2,0.000739101,0.000343977,6203745.5,0.465747744,2.46E-07,0.252694726,0,0.025396869,0.626347363,-664706496,0.378037602,712185472,999122.9375,0.000404227,7.790407658,21.92988014,0.000725636,1.10454E+13,1.572406054,4.647431374,0.882792294,418806.375,287764.0313,215801.2188,285176.1563,382644.3125,441340.0625,365802.4688,367568.9688,109901.9766,132.3878479,24.42325974,71.82527924,22.23233795,3.034392595,7.991508961,205.0971832,30.86316109,2827.497559,0.502116621,2952.004395,2936.00293,402.9901123,737.9146729,744.90802,2827.840576,2236.799316,1254.067017,1.00545013,2.832205296,0.297864318,0.451181293,1.434083462,1.009477139,0.790992022,0.560652435,0.718799472,0.385556817,0.583005667,-3035.42334,-0.059042532,0.75951314,3.796227932,17.76468277,2.279327393,4569.607422,0.031818457,3231.843506,0.387142301,-0.009680008,0.115063809,1.66285038,0.961873233,0.888498306,0.701422036,1.102101207,0.232131794,0.18104142,-3035.42334,-0.059042532,0.75951314,1.442125916,3168.916748,4569.977051,3230.866699,3294.526367,4060.416748,2848.065674,1763.714233,0.039415479,0.470378697,0.216890365,0.114413969,0.111293711,0.103794158,0.096292108,0.122594252,0.244172513,0.297773391,0.283765256,0.337338179,0.103973858,2.250069141,-0.072266996,0.153685316,1.41707623,0.927721858,0.642946362,0.527519822,1.137287736,0.529817402,0.555879235,0.106237113,-0.217325181,1.600989223,3.503279686,26,24,32,44,7.71,7.27,21.8,28,2.1,74.8,620.5,19.1,51.05518,11.52619
